genome,length,breadth,coverage,reads,IS_location,GTDB_tax,sample,pairs,rel_ab,tribe,sample_type,domain,phylum,class,order,family,genus,species
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_8.25.fa,2701245,0.76340095,3.561108624,69640,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900540885,AK_SK_33,2955225,0.011782521,Brokpa,fecal,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotellamassilia,Prevotellamassilia sp900540885
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_13.1.fa,1583717,0.522474659,2.48585328,27555,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900768795,AK_SK_33,2955225,0.004662082,Brokpa,fecal,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900768795
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_25.34.fa,2125992,0.52166424,1.506411587,22989,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__CAG-180 sp000432435,AK_SK_33,2955225,0.003889552,Brokpa,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-180,CAG-180 sp000432435
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_32.11.fa,1970273,0.596645236,3.02877809,42569,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp002742445,AK_SK_33,2955225,0.007202328,Brokpa,fecal,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium sp002742445
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_33.8.fa,1722433,0.898668918,14.77753511,174880,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,AK_SK_33,2955225,0.029588272,Brokpa,fecal,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_35.16.fa,1496625,0.935658565,30.78298322,328330,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium ruminantium,AK_SK_33,2955225,0.055550762,Brokpa,fecal,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium ruminantium
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_35.35.fa,1730029,0.762230575,4.050580665,49726,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella catena,AK_SK_33,2955225,0.008413234,Brokpa,fecal,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_36.6.fa,2975918,0.810687996,5.09931953,110110,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Segatella;s__Segatella copri,AK_SK_33,2955225,0.018629715,Brokpa,fecal,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Segatella,Segatella copri
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_44.16.fa,2038896,0.885667538,8.77507207,127035,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum,AK_SK_33,2955225,0.021493287,Brokpa,fecal,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_5.32.fa,1538219,0.793504696,4.796977808,51709,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900317525,AK_SK_33,2955225,0.008748742,Brokpa,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,ER4,ER4 sp900317525
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_5.5.fa,2117144,0.949197126,100.5005531,1514145,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis,AK_SK_33,2955225,0.256181001,Brokpa,fecal,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SR_5.16.fa,2695245,0.651028385,2.279109071,44377,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Leyella;s__Leyella sp002265625,AK_SK_33,2955225,0.007508227,Brokpa,fecal,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Leyella,Leyella sp002265625
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SR_9.18.fa,1369527,0.58489975,2.071307657,19474,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella faecalis,AK_SK_33,2955225,0.003294842,Brokpa,fecal,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella faecalis
GUT_GENOME000308.fna.fa,3035220,0.823252351,5.28316003,113832,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae,AK_SK_35,8888855,0.006403074,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira rogosae
GUT_GENOME000718.fna.fa,2855693,0.632330226,2.311778062,46554,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis,AK_SK_35,8888855,0.002618672,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,Tyzzerella nexilis
GUT_GENOME007974.fna.fa,1959873,0.614637785,2.046114784,28263,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp003516765,AK_SK_35,8888855,0.0015898,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-170,CAG-170 sp003516765
GUT_GENOME011208.fna.fa,1837167,0.632790051,2.05682572,26615,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__,AK_SK_35,8888855,0.001497099,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,,
GUT_GENOME011747.fna.fa,2809926,0.663540962,2.199897829,43504,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__;s__,AK_SK_35,8888855,0.002447109,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-382,,
GUT_GENOME014977.fna.fa,2340074,0.907535403,5.482034245,90228,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__,AK_SK_35,8888855,0.005075344,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,,
GUT_GENOME036292.fna.fa,1764500,0.517059224,1.679045014,20946,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA10281;s__UBA10281 sp000437515,AK_SK_35,8888855,0.001178217,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA10281,UBA10281 sp000437515
GUT_GENOME094508.fna.fa,1748444,0.532716518,1.780813944,21894,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,AK_SK_35,8888855,0.001231542,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA737,
GUT_GENOME095993.fna.fa,3242215,0.510523207,1.559826286,35754,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_B;s__Coprococcus_B comes,AK_SK_35,8888855,0.00201117,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus_B,Coprococcus_B comes
GUT_GENOME125875.fna.fa,2856300,0.519906522,1.488731024,29934,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__;s__,AK_SK_35,8888855,0.001683794,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,,
GUT_GENOME140235.fna.fa,3143729,0.506195986,1.560922621,34564,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena_B,AK_SK_35,8888855,0.001944232,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena_B
GUT_GENOME143191.fna.fa,2107986,0.58020262,1.937616209,28796,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_E;s__,AK_SK_35,8888855,0.001619781,Balti,fecal,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella_E,
GUT_GENOME145587.fna.fa,2501895,0.555099235,1.900293824,33422,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__,AK_SK_35,8888855,0.001879995,Balti,fecal,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Slackia_A,
GUT_GENOME192801.fna.fa,2537318,0.746334515,3.819232799,68263,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135,AK_SK_35,8888855,0.003839808,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-170,CAG-170 sp000432135
GUT_GENOME254436.fna.fa,2961055,0.708715981,3.807758714,79378,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__;s__,AK_SK_35,8888855,0.00446503,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Monoglobales,Monoglobaceae,,
GUT_GENOME254918.fna.fa,2588785,0.703735536,2.486665213,45389,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__;s__,AK_SK_35,8888855,0.002553141,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,,
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_16.4.fa,3360867,0.717201544,5.886838049,139211,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Segatella;s__Segatella copri,AK_SK_35,8888855,0.007830649,Balti,fecal,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Segatella,Segatella copri
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_17.26.fa,2332021,0.639875027,2.377427679,38366,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans,AK_SK_35,8888855,0.002158096,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia inulinivorans
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_18.1.fa,1973259,0.801481711,5.323756134,73265,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D,AK_SK_35,8888855,0.004121172,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii_D
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_2.1.fa,1186646,0.545886473,3.335160248,27041,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475,AK_SK_35,8888855,0.001521062,Balti,fecal,Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister sp000434475
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_2.16.fa,2020003,0.887435316,4.661180724,65993,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-390;s__CAG-390 sp000437015,AK_SK_35,8888855,0.00371212,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,CAG-390,CAG-390 sp000437015
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_20.5.fa,1560974,0.623254455,2.540518374,27055,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii,AK_SK_35,8888855,0.00152185,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_7.6.fa,2883186,0.789391319,5.102068086,103365,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Segatella;s__Segatella copri,AK_SK_35,8888855,0.005814303,Balti,fecal,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Segatella,Segatella copri
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_8.24.fa,1408004,0.683223911,2.794177419,27020,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900549395,AK_SK_35,8888855,0.001519881,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp900549395
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SG_8.25.fa,2701245,0.700894958,2.704545438,51372,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900540885,AK_SK_35,8888855,0.002889686,Balti,fecal,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotellamassilia,Prevotellamassilia sp900540885
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_12.7.fa,1022834,0.531071513,3.296256262,22834,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475,AK_SK_35,8888855,0.001284417,Balti,fecal,Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister sp000434475
METABAT215_SUBJECTMAPPING_SCAFFOLDS_1500_MERGED_K77_METASPADES__AK_SK_13.6.fa,2098854,0.587682612,1.917678162,28260,s3://czbiohub-microbiome/Sonnenburg_Lab/IndianMicrobiome/alpha_analysis/quick_profile/IM_genomeSetAlpha-vs-NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_R1.fastq.gz.sorted.bam.IS/genomeCoverage.csv,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955,AK_SK_35,8888855,0.001589631,Balti,fecal,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcus_E,Ruminococcus_E sp003526955
